day,pressure,maxtemp,temparature,mintemp,dewpoint,humidity,cloud,windspeed,rainfall
9.354010695917763,998.6867472928596,35.27339377828435,31.11596408425549,26.52199741316325,27.10945874964577,75.76098352263054,57.59249797758824,24.77394572860885,3.1
6.602001542854708,1013.177146193076,26.496479926275164,23.92516532628693,22.463850931024155,21.84311171314623,91.45190760952906,85.0595722434048,10.02316295789906,3.6
19.93262871568098,1008.1909737847034,34.13514395935556,30.54292713782078,28.296915025053217,26.709830304168328,78.04523097101912,58.02310660242591,12.525796355665426,29.6
9.252116925884437,1010.2961689416552,30.546076824456826,28.12628137601147,27.096698590243555,24.69773522278827,82.0835535482174,68.06474928068492,16.0186481459544,28.0
26.57273085056383,1006.42083740722,32.89089404794494,28.4176946303845,26.91933155605603,26.613700237898065,87.43065662397525,70.42130829616907,13.925612832256206,3.4
15.274642158134291,1025.4624432424052,15.093488052645547,13.095551935964355,10.70312200945525,5.900290639934391,63.145557580604525,89.5657643382586,24.497587530404203,18.4
27.91208688721277,1007.297703174476,34.73264014404256,31.25158526201568,28.646730597618863,26.016757405096545,78.3247780428501,61.67880270745467,15.154273082352235,26.8
7.434891988914388,1025.7820830077897,18.120251175123474,13.775540939293084,10.040381103399316,1.5731598158825042,36.54047477774797,1.2355351542122706,20.62708098156482,0.6
15.821251674388748,1022.7710856592962,17.373131141921036,15.116527398762294,13.383528475524583,4.543379196691974,49.66754249143074,9.97857441337569,48.20154392580264,9.6
8.268129434265298,1011.3596587333982,29.463054682519225,26.80619176599717,24.6248404444975,20.648714921215728,70.63883965516712,46.88283578570241,20.37182288792927,22.1
22.17051581076233,1009.3316253813842,33.98682016921738,30.22219397768513,29.16675599236606,24.97206079914252,73.93323536939478,32.00246199213735,10.774709888928374,2.6
25.59773449949949,1007.565506241902,29.65683653522204,27.462378617571105,26.346679399366607,24.853286522477745,85.46657778162097,84.78793855694876,34.98283702059626,32.4
1.6968442921140898,1014.237280044916,25.82286394218574,22.138910208730245,19.64644478557935,19.62125445555571,85.87269677436365,84.33946070663984,8.225267801448059,32.4
31.4400625692198,1020.1416602134282,27.02001012706109,25.58729996849376,24.249178314473184,21.82046433974253,79.38810470387111,64.88535816733825,41.4665547947679,22.1
1.5116584271201627,1012.9947515893298,28.735577321758488,27.8890861529712,25.784744108049296,25.75125426564541,90.4632002782702,89.09569991393735,19.111607220123727,3.1
6.804870420123079,1012.8878933644952,27.045487397092312,23.33429776531049,21.68860224161669,21.53285847047469,91.21689365546644,83.20094528666255,20.870495906887275,31.3
23.179466303071337,1008.1937945156724,27.62853419764385,24.776286207396183,22.73888203405784,23.28854832010801,88.24715816385863,80.8719921580747,13.540390331880126,34.7
14.63947188874498,1015.0839510397208,28.65892390949601,25.02846224796049,23.37477259679194,20.41722166713856,76.3273425503061,17.498933459820208,14.417384921987953,1.9
26.52107311967939,1020.7369396478332,21.61036348540976,18.562491972941057,15.810992707387316,8.082923511400875,52.65524489402189,45.38674693490909,34.61909795059559,1.5
26.20357170148436,1007.1501237752884,29.94526807956768,28.1891076422739,26.84251371550189,24.74478026053857,84.74123071654478,84.88271634873351,34.489952568863465,31.7
2.1250665594946416,1010.8823173307088,29.70487527237644,25.5232845856398,23.261711339916385,23.43749530204181,88.12669357254735,81.57709068724407,10.638339220016556,3.6
8.344000079734023,1009.7567174290688,30.546040120189137,27.965126281033108,26.504546324976044,23.324934131702268,73.81154032516625,61.19741189514768,29.058353813414904,25.2
23.52749989213995,1013.09036160239,20.187018603747205,18.76973053332041,17.17306953859921,18.832842013745967,97.43560437816652,96.87213644037384,22.60074305713761,3.5
2.3841642618923493,1011.6917268713468,31.91690444399073,28.89282204063269,26.87658816254858,24.70316199125215,78.81792759367661,52.672026002446586,9.142777768471882,28.7
23.938192801684163,1008.8724530231364,26.269454240028008,24.08236048874964,23.39259487654619,23.54594842357168,92.2909580533606,83.75922490370604,7.915642841887681,3.8
27.647636912141213,1007.9113124714694,32.3376010038942,29.063420305066327,27.28189498925874,25.05231268751867,77.56581908072285,75.67141866275185,11.868720320461325,31.9
30.76872099655819,1026.207364857676,21.149396994200284,17.90312343822211,15.30151735390204,12.883656080123032,74.74077377461633,67.0667114849144,23.467532735622235,17.9
10.701531760652808,1000.6441292166492,31.538449884724105,28.9234303492378,26.03999812255089,25.11795208336473,80.1498623854515,88.17267875631914,18.46900163773627,34.2
0.8254858305652713,1011.840360635158,23.31991117659586,21.76053338457413,20.7091712494827,21.12956723511368,92.38249151246735,90.462197525178,23.526095884354618,33.9
16.811444050365772,1011.1747346248936,27.388837631535512,26.09441288258765,24.12409338577458,23.847384359147338,90.35225095117526,85.79622481039651,16.52027666373415,31.8
16.358889232300484,1011.3930002227124,20.80226297003402,18.279524407743573,15.05076398197455,16.044995873741748,90.37713294092272,79.41930350145837,23.089537295925343,31.1
22.42180555006512,1019.986206192447,20.313310250653903,19.96144985553158,18.244208387533494,17.807990641567244,86.24081364449692,89.07676937299834,27.46267088832149,27.2
2.850569111807696,1023.8989911522518,14.012626849488514,12.56415794869634,10.15142996513674,8.650271671735181,76.78573452858144,87.28863113977712,20.89726840092898,2.2
26.17011760851786,1008.0668092962432,32.13225568662181,29.377395318484595,27.88166480669274,25.110322681025515,80.58801834623468,78.43751728907273,15.94044508965487,2.9
12.920709304581148,1005.712108866383,31.56445889627034,30.37048172045826,28.189297996443702,27.278916597199903,84.7721551424924,89.20409117895315,23.965065652749665,33.2
24.92384116481308,1005.6967673032316,34.18295956467144,30.805184433548764,28.04926508286172,22.96778287225002,65.44213409213708,22.69177551300978,10.723394094900346,26.0
15.62399082519415,1016.9301802877878,15.36670809227412,15.122752512834715,14.414734003228348,11.558472724589274,78.5663387525141,93.4293378228311,37.51721998814613,26.6
24.75892467646513,1027.2257298566656,13.121832146235633,10.448520492792229,7.874814373484136,2.429574464183774,59.81885228832934,84.46533231479117,21.38542183367354,17.4
22.89146277001173,1026.3039277443456,10.148522770095791,8.379124399509,6.411496558108922,3.26413124825203,69.77056563664567,95.43808489817904,55.6399073794477,20.0
24.529888465665643,1003.0336229304662,33.72958038339271,30.197932911332696,28.837950733204192,24.0598019612547,69.68050114173836,47.79077155651648,10.598740845840476,3.1
24.795541090075524,1028.75239031128,16.72892453619342,14.833236803391236,13.562577571198018,10.273716294057332,76.0819659467826,87.51622620643508,20.574876074424065,20.6
20.13719241472635,1022.2753847609672,19.026461948986096,17.069512765877064,17.347088094188887,12.53917753676844,75.27509476871704,88.65805226964949,18.370350011816697,2.2
1.119545395579464,1007.8806715675936,32.64564481534975,29.851014448291323,28.720694479646465,26.53208958758969,80.14132235891866,72.35395113095572,32.161334045681926,2.9
21.40557662025877,1021.988000659297,15.685772291446993,15.041289390836532,14.564942043888893,11.004595802583427,77.23421884868509,83.3081061372382,44.21664794482884,22.4
16.23608947062407,1013.4686923251963,29.755167293410324,25.33750884502505,22.94761121901701,20.279768736578315,73.69520314753976,22.076053092534444,9.857892986081746,2.4
28.177904271474468,1023.772464739472,21.11513527494664,16.777108639651793,13.306049392312314,11.639845620622468,72.7153129776359,49.47574712557333,9.752765389659396,21.2
16.10297364183338,1025.5348712580603,15.70113178941838,12.99554547215087,11.555403695956889,6.55379817492082,62.739927550380976,89.23280537080261,24.35148190056308,18.3
30.43797877640119,1007.5840562439748,29.322147609590303,27.64180847165545,26.02825061134801,25.061753864826983,87.47189125511336,88.40132674105081,6.19478864589768,3.4
26.636095553620084,1017.2637899837016,26.12393285301498,26.06017059281541,24.39679299247952,22.42685411962277,82.56806201895064,79.08442782247177,29.007841677927463,25.5
26.24671761391425,1027.2341137388726,12.961297007496942,10.341075513278168,8.3164457634311,2.999468780788746,59.00398732386852,84.44952616582223,20.67874330670969,1.7
7.9275624147801,1016.8234644849474,19.156898082577133,17.50998145445364,17.60290093697066,16.922579382256963,94.69975914665343,94.92356523127528,35.0097721099244,32.2
14.334091172125158,1008.498207778185,25.41488316104481,23.29933661172468,21.0790614516874,22.606915760079087,98.47875932046296,88.0645458386426,11.443417043723723,39.7
3.0188266409130047,1018.9505255102496,25.713085036236805,23.670048384261737,22.506041118543383,18.34500945566608,74.20416588999123,80.73678984448613,33.34287972932353,22.2
5.1923474607961415,1016.5337961926537,23.231399171666936,20.66290246550133,18.568156655210725,16.67132536232843,78.061830215766,83.40957258835816,13.067098547954492,27.2
16.085964193247317,1010.8230889077,27.423305572316178,25.175093240784,22.65445004174504,19.50633980242001,72.41306161659736,68.25639442087115,22.106368926852053,24.8
8.875707090332039,1020.6946494612572,20.94673956255655,16.73814566654994,13.047274854721156,7.262514328279072,53.91413301827873,28.45597121976809,16.903419705209668,1.3
20.321161119551007,1010.5387603359724,29.47380723252629,26.35966066237601,24.43761350778652,18.798555645383228,64.2545196483612,63.45327924801662,13.981166117539551,24.2
29.3993208612176,1018.4493588648314,22.18227019296107,20.025133765166487,18.15467869643404,16.045533988616988,79.34751358011015,90.13373842323912,14.986116213491394,25.2
11.22125671006822,1016.0175941783216,23.09659204561733,19.756417627683483,17.8202292279602,15.720003625323772,76.38095741571685,72.7745203618215,19.922969664533223,24.2
10.282348744058948,998.792251486194,35.53803874231907,31.851227825116613,26.831737483717017,26.07213844940076,74.2896640279748,57.457131192796965,24.84934293533043,3.0
17.28289523576178,1012.7669383527946,29.46106650733016,25.44333386443145,23.358499436372167,18.79944889030393,70.65023908115319,40.96286791045381,9.03558585464644,24.8
19.25746745195032,1020.0788713490034,17.248796982645462,17.012567832109518,15.230736841086156,12.156833276599556,77.24013826600891,83.30902842362951,37.86404714389213,2.3
15.31328725968096,1007.6021497789176,31.404707967814915,29.17061805385926,26.91821183778679,26.34430345179055,86.28886315551742,87.79899056905232,18.08416679183748,3.3
5.921787220730421,1009.4734705790812,30.27244011178707,28.35142156477401,26.627726541535523,25.07478478810352,82.08288136598338,85.12592961325801,16.006075955922295,30.3
20.52528893169617,1007.166703551548,25.67460925747628,25.659452852423826,23.79700910840997,24.2761729874262,93.91377771000532,88.41794940813155,22.60779792779148,35.5
18.572676157997645,1007.4568870026756,32.72319502393024,30.44942528671239,28.42790790148561,25.330522365371547,73.14551766751792,71.28480477224902,24.65610541604428,26.9
12.59026755854318,1012.659735555028,30.936956000788776,27.153904972775067,25.838170222810355,21.56332113373093,68.14155077369003,50.39164766830671,39.82625181641312,2.1
17.186752872671974,1015.9373267749916,29.24139463651262,26.094405467568293,23.903421970534293,23.34698101521014,82.85930318323881,20.36523409502897,8.667386764699893,2.5
12.705610770578874,1016.5527242500764,20.674284592394034,20.82745950314179,19.98267465965242,17.834163885454956,85.28172907107783,82.20086747303004,31.09938260669489,2.7
25.058186750624778,1017.5021056526464,25.037785003159748,22.35697971332274,17.74522917355358,16.57151252815832,70.078647706555,44.05033671902672,29.01674422265529,18.7
4.230765468245916,1015.900782399588,28.50112099967661,25.6223860037095,24.43313524239468,22.00496694180691,80.19507595065177,82.72435920171672,28.559339286301217,26.2
7.708885184960054,1011.0291836693068,31.3774964124925,28.56475543336068,27.58055905356672,25.42404073251276,82.05844618778757,78.22691551898141,8.888904835707969,32.9
13.951657609995287,1004.199185272518,31.753292536207507,30.115245559892603,29.30668136022709,27.125764980722536,81.09529221901262,88.81876658507046,29.519299081685627,3.3
17.21778939687737,1008.2373881473628,32.063446809919654,30.05549519100597,28.41539781467939,26.852622508781057,82.26707432930316,81.97635891682411,19.88296295451216,3.1
12.667547170811735,1013.5712829376388,21.64778918377322,19.21789711562948,17.664374254903716,18.70305999712633,94.62809509067196,86.8150083392064,13.757068147381064,34.3
9.56857941663512,1000.212337117568,30.953498586403825,28.740087224042128,26.37709179743404,24.688737473817923,81.27027383620883,86.79743627150127,18.92480069897962,34.2
2.9971916827656813,1010.308165646014,33.35240179610406,29.5072397039354,27.28826894935405,24.68417077627313,75.17825286566554,37.50057022491092,4.75230809155782,2.3
23.68754249170058,1008.3398042562908,34.338333019512646,30.354664045877225,28.28476165878736,25.084797384544263,71.07705344620766,20.129058247631825,9.56975048949315,25.6
28.0998257590605,1017.966576887218,17.28746828117212,16.361714137527983,14.995219983747493,16.040323140627226,97.85607455951458,101.07108511065336,28.956660706218905,33.0
31.16504600608464,1007.0026920212142,28.94533911198436,27.84550919564361,26.45495910845701,25.25907177059067,87.52964445051069,87.49072775555284,5.19602144579235,3.3
13.461603244460958,1012.001163106005,26.205977042526737,23.339015073587547,21.13192116161596,21.07314478427342,88.84689206459221,74.87648342794559,10.319838070621042,3.5
17.184232779241366,1014.0811826713672,17.551370773554417,16.288095641818284,15.381997632581989,16.640597279402925,97.37129621018958,96.59951467907186,27.65641395590893,3.4
30.306756265134183,1010.5341941408952,32.36269458924902,29.919981231904146,27.887103901904364,25.67236284559116,80.08826837691865,84.95392752502191,23.991357286717538,28.5
